STATUS,MW,LogP,nHAcc,nHDon,canonical_smiles,standard_value,SMILES_desalt,pIC50,molecule_chembl_id
Active,458.5660000000003,3.059700000000001,5,2,C[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,452.0,C[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,6.3448615651886175,CHEMBL217748
Active,474.56500000000034,2.643700000000001,6,2,CO[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,354.0,CO[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,6.450996737974212,CHEMBL384575
Intermediate,442.4660000000001,5.617000000000003,5,2,O=C(Nc1ccc(CCNc2ncnc3ccsc23)cc1)c1cccc(C(F)(F)F)c1,3200.0,O=C(Nc1ccc(CCNc2ncnc3ccsc23)cc1)c1cccc(C(F)(F)F)c1,5.494850021680094,CHEMBL459888
Inactive,442.46600000000007,5.617000000000003,5,2,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(CCNc2ncnc3ccsc23)cc1,20000.0,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(CCNc2ncnc3ccsc23)cc1,4.698970004336019,CHEMBL461995
Intermediate,457.4810000000001,6.008700000000003,5,3,O=C(Nc1ccc(CCNc2ncnc3ccsc23)cc1)Nc1cccc(C(F)(F)F)c1,1200.0,O=C(Nc1ccc(CCNc2ncnc3ccsc23)cc1)Nc1cccc(C(F)(F)F)c1,5.920818753952375,CHEMBL461999
Active,448.43400000000014,4.057700000000001,8,3,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cn(CCNc2ncnc3ccsc23)nn1,250.0,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cn(CCNc2ncnc3ccsc23)nn1,6.6020599913279625,CHEMBL518666
Inactive,464.4980000000001,5.465200000000001,7,3,O=C(Nc1cccc(C(F)(F)F)c1)Nc1nc(CCNc2ncnc3ccsc23)cs1,20000.0,O=C(Nc1cccc(C(F)(F)F)c1)Nc1nc(CCNc2ncnc3ccsc23)cs1,4.698970004336019,CHEMBL513076
Inactive,382.2510000000001,2.4505999999999997,4,4,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,10000.0,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,5.0,CHEMBL445813
Active,473.5400000000001,6.454120000000005,7,3,CNc1nccc(-c2cccnc2Oc2c(C)cc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,28.0,CNc1nccc(-c2cccnc2Oc2c(C)cc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,7.552841968657781,CHEMBL458023
Active,459.51300000000015,6.145700000000004,7,3,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,19.0,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,7.721246399047171,CHEMBL465793
Intermediate,279.25100000000003,2.993000000000001,4,2,O=C1Nc2cc3c(O)cccc3c3c4c(cc1c23)OCO4,2140.0,O=C1Nc2cc3c(O)cccc3c3c4c(cc1c23)OCO4,5.669586226650809,CHEMBL609040
Intermediate,281.26700000000005,2.9785000000000004,4,3,COc1c(O)cc2c3c(cc4ccc(O)cc4c13)NC2=O,5000.0,COc1c(O)cc2c3c(cc4ccc(O)cc4c13)NC2=O,5.301029995663981,CHEMBL388956
Intermediate,243.26599999999996,2.43672,4,1,COc1ccc2nc3[nH]nc(C)c3c(OC)c2c1,3500.0,COc1ccc2nc3[nH]nc(C)c3c(OC)c2c1,5.455931955649724,CHEMBL603097
Active,421.9170000000001,5.0142000000000015,7,3,Clc1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,20.0,Clc1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.698970004336019,CHEMBL1079713
Active,455.46900000000016,5.379600000000002,7,3,FC(F)(F)c1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,17.0,FC(F)(F)c1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.769551078621726,CHEMBL1079538
Active,472.4710000000001,6.123700000000002,6,3,Fc1cc(CCNc2ncnc3ccsc23)ccc1Nc1nc2cc(C(F)(F)F)ccc2[nH]1,64.0,Fc1cc(CCNc2ncnc3ccsc23)ccc1Nc1nc2cc(C(F)(F)F)ccc2[nH]1,7.1938200260161125,CHEMBL1078061
Active,420.9290000000001,5.619200000000002,6,3,Clc1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,28.0,Clc1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.552841968657781,CHEMBL1078060
Active,454.4810000000001,5.984600000000003,6,3,FC(F)(F)c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,40.0,FC(F)(F)c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.3979400086720375,CHEMBL1077729
Active,386.48400000000004,4.965800000000003,6,3,c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,28.0,c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.552841968657781,CHEMBL1078906
Active,461.4980000000001,5.4411000000000005,8,3,FC(F)(F)c1ccc2nc(Nc3ncc(CCNc4ncnc5ccsc45)s3)[nH]c2c1,490.0,FC(F)(F)c1ccc2nc(Nc3ncc(CCNc4ncnc5ccsc45)s3)[nH]c2c1,6.309803919971486,CHEMBL1078828
Intermediate,393.5010000000001,4.422300000000003,8,3,c1ccc2[nH]c(Nc3ncc(CCNc4ncnc5ccsc45)s3)nc2c1,1400.0,c1ccc2[nH]c(Nc3ncc(CCNc4ncnc5ccsc45)s3)nc2c1,5.853871964321762,CHEMBL1078827
Active,464.49800000000016,5.465200000000001,7,3,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,22.0,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.657577319177793,CHEMBL472193
Active,396.50100000000003,4.446400000000002,7,3,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,52.0,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.2839966563652006,CHEMBL472202
Intermediate,394.43800000000005,5.264000000000002,3,4,O=C(Nc1ccccc1)Nc1ccc(-c2n[nH]cc2-c2ccnc3[nH]ccc23)cc1,3848.0,O=C(Nc1ccccc1)Nc1ccc(-c2n[nH]cc2-c2ccnc3[nH]ccc23)cc1,5.414764936634224,CHEMBL1095192
Intermediate,422.4920000000001,5.757300000000003,4,3,CCn1ncc(-c2ccnc3[nH]ccc23)c1-c1ccc(NC(=O)Nc2ccccc2)cc1,5600.0,CCn1ncc(-c2ccnc3[nH]ccc23)c1-c1ccc(NC(=O)Nc2ccccc2)cc1,5.251811972993799,CHEMBL1095828
Active,422.4920000000001,5.757300000000004,4,3,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,631.0,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,6.199970640755866,CHEMBL1089116
Intermediate,450.5460000000001,6.492400000000005,4,3,CC(C)(C)n1ncc(-c2ccnc3[nH]ccc23)c1-c1ccc(NC(=O)Nc2ccccc2)cc1,5770.0,CC(C)(C)n1ncc(-c2ccnc3[nH]ccc23)c1-c1ccc(NC(=O)Nc2ccccc2)cc1,5.238824186844268,CHEMBL1098666
Intermediate,450.5460000000001,6.492400000000005,4,3,CC(C)(C)n1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,8156.0,CC(C)(C)n1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,5.0885227828938975,CHEMBL1095498
Intermediate,476.46200000000005,6.299700000000004,4,3,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC(F)(F)F)cc2-c2ccnc3[nH]ccc23)cc1,2150.0,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC(F)(F)F)cc2-c2ccnc3[nH]ccc23)cc1,5.667561540084395,CHEMBL1095817
Active,438.49100000000004,4.729700000000002,5,4,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CCO)cc2-c2ccnc3[nH]ccc23)cc1,792.0,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CCO)cc2-c2ccnc3[nH]ccc23)cc1,6.101274818410507,CHEMBL1099010
Active,468.5170000000001,4.090600000000001,6,5,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC(O)CO)cc2-c2ccnc3[nH]ccc23)cc1,377.0,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC(O)CO)cc2-c2ccnc3[nH]ccc23)cc1,6.423658649794207,CHEMBL1097106
Active,452.5180000000001,5.119800000000004,5,4,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CCCO)cc2-c2ccnc3[nH]ccc23)cc1,969.0,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CCCO)cc2-c2ccnc3[nH]ccc23)cc1,6.013676222949234,CHEMBL1097454
Intermediate,478.5560000000002,5.916400000000004,5,3,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC3CCCO3)cc2-c2ccnc3[nH]ccc23)cc1,6195.0,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC3CCCO3)cc2-c2ccnc3[nH]ccc23)cc1,5.207958689287918,CHEMBL1964276
Intermediate,451.4900000000001,4.2227000000000015,5,4,NC(=O)Cn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,5676.0,NC(=O)Cn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,5.245957613214563,CHEMBL1094505
Intermediate,479.54400000000015,4.873500000000003,5,4,CCNC(=O)Cn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,3392.0,CCNC(=O)Cn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,5.469544156415323,CHEMBL1094506
Intermediate,521.5810000000004,4.596200000000003,6,3,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC(=O)N3CCOCC3)cc2-c2ccnc3[nH]ccc23)cc1,6810.0,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC(=O)N3CCOCC3)cc2-c2ccnc3[nH]ccc23)cc1,5.166852888087215,CHEMBL1094507
Inactive,374.4480000000001,4.206800000000002,4,2,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,10000.0,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,5.0,CHEMBL1090156
Active,555.6420000000003,7.382700000000005,5,4,CCn1cc(-c2ccnc3[nH]c(-c4cccc(NC(C)=O)c4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,126.0,CCn1cc(-c2ccnc3[nH]c(-c4cccc(NC(C)=O)c4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,6.899629454882437,CHEMBL1099343
Active,555.6420000000002,7.382700000000005,5,4,CCn1cc(-c2ccnc3[nH]c(-c4ccc(NC(C)=O)cc4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,62.0,CCn1cc(-c2ccnc3[nH]c(-c4ccc(NC(C)=O)cc4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.2076083105017466,CHEMBL1099344
Active,555.6860000000003,7.485900000000007,5,3,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,53.0,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.275724130399211,CHEMBL1099345
Active,569.7130000000002,7.794320000000007,5,3,CCn1cc(-c2ccnc3[nH]c(-c4cc(CN(C)C)ccc4C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,113.0,CCn1cc(-c2ccnc3[nH]c(-c4cc(CN(C)C)ccc4C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,6.94692155651658,CHEMBL1099346
Active,555.6860000000001,7.485900000000007,5,3,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,45.0,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.346787486224656,CHEMBL1099347
Active,569.7130000000002,7.794320000000007,5,3,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,42.0,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.376750709602099,CHEMBL1099348
Active,597.7230000000004,7.256500000000006,6,3,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,94.0,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.026872146400302,CHEMBL1099350
Active,597.7230000000003,7.256500000000007,6,3,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,59.0,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.229147988357855,CHEMBL1099351
Active,507.6420000000002,5.983300000000006,5,3,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)cc1,128.0,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)cc1,6.892790030352131,CHEMBL1095157
Active,507.6420000000002,5.983300000000005,5,3,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4)cc23)cc1,39.0,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4)cc23)cc1,7.4089353929735005,CHEMBL1094838
Active,507.6420000000002,5.935400000000006,5,2,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,514.0,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,6.289036881004725,CHEMBL1095149
Active,533.6800000000004,6.517500000000006,5,3,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4cccc(CN5CCCC5)c4)cc23)cc1,58.0,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4cccc(CN5CCCC5)c4)cc23)cc1,7.236572006437063,CHEMBL1095475
Active,533.6800000000004,6.469600000000007,5,2,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN5CCCC5)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,366.0,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN5CCCC5)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,6.436518914605589,CHEMBL1095788
Active,533.6800000000004,6.517500000000006,5,3,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4ccc(CN5CCCC5)cc4)cc23)cc1,42.0,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4ccc(CN5CCCC5)cc4)cc23)cc1,7.376750709602099,CHEMBL1097191
Active,533.6800000000003,6.469600000000007,5,2,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN5CCCC5)cc4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,414.0,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN5CCCC5)cc4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,6.382999658879101,CHEMBL1097521
Active,549.6790000000003,5.753900000000006,6,3,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)cc1,70.0,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)cc1,7.154901959985743,CHEMBL1094700
Active,549.6790000000004,5.706000000000004,6,2,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,495.0,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,6.305394801066432,CHEMBL1094701
Active,549.6790000000003,5.753900000000005,6,3,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)cc1,23.0,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)cc1,7.638272163982407,CHEMBL1094702
Active,549.6790000000003,5.706000000000005,6,2,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,250.0,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,6.6020599913279625,CHEMBL1094703
Active,578.6770000000004,4.819300000000004,7,4,CCn1cc(-c2ccnc3[nH]c(C(=O)NCCN4CCOCC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,197.0,CCn1cc(-c2ccnc3[nH]c(C(=O)NCCN4CCOCC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,6.705533773838407,CHEMBL1094704
Active,605.7470000000003,5.1246000000000045,7,4,CCn1cc(-c2ccnc3[nH]c(C(=O)NCCCN4CCN(C)CC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,228.0,CCn1cc(-c2ccnc3[nH]c(C(=O)NCCCN4CCN(C)CC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,6.642065152999546,CHEMBL1094705
Active,591.7200000000004,4.734500000000003,7,4,CCn1cc(-c2ccnc3[nH]c(C(=O)NCCN4CCN(C)CC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,203.0,CCn1cc(-c2ccnc3[nH]c(C(=O)NCCN4CCN(C)CC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,6.692503962086787,CHEMBL1094706
Intermediate,479.58800000000014,5.818900000000005,5,3,CCn1cc(-c2ccnc3[nH]c(CN(C)C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,1701.0,CCn1cc(-c2ccnc3[nH]c(CN(C)C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,5.769295686387431,CHEMBL1097839
Intermediate,495.58700000000016,4.839200000000003,6,5,CCn1cc(-c2ccnc3[nH]c(CNCCO)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,2819.0,CCn1cc(-c2ccnc3[nH]c(CNCCO)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,5.5499049241283975,CHEMBL1094904
Intermediate,522.6570000000002,5.408500000000004,6,4,CCn1cc(-c2ccnc3[nH]c(CNCCN(C)C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,5477.0,CCn1cc(-c2ccnc3[nH]c(CNCCN(C)C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,5.261457259071215,CHEMBL1096491
Active,557.6800000000002,4.891500000000003,7,4,CCn1cc(-c2ccnc3[nH]c(CNCCS(C)(=O)=O)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,579.0,CCn1cc(-c2ccnc3[nH]c(CNCCS(C)(=O)=O)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,6.2373214362725635,CHEMBL1096492
Intermediate,564.6940000000003,5.1791000000000045,7,4,CCn1cc(-c2ccnc3[nH]c(CNCCN4CCOCC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,2445.0,CCn1cc(-c2ccnc3[nH]c(CNCCN4CCOCC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,5.6117211365403605,CHEMBL1095988
Intermediate,591.7640000000004,5.484400000000005,7,4,CCn1cc(-c2ccnc3[nH]c(CNCCCN4CCN(C)CC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,5111.0,CCn1cc(-c2ccnc3[nH]c(CNCCCN4CCN(C)CC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,5.291494119044763,CHEMBL1095989
Intermediate,395.46600000000007,5.255500000000004,6,1,c1ccc(-c2oc3ncnc(NCCCn4ccnc4)c3c2-c2ccccc2)cc1,3311.0,c1ccc(-c2oc3ncnc(NCCCn4ccnc4)c3c2-c2ccccc2)cc1,5.4800408192479315,CHEMBL1173823
Active,371.44000000000017,4.517900000000004,5,1,OC1CCN(c2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)CC1,807.0,OC1CCN(c2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)CC1,6.09312646527793,CHEMBL1173824
Intermediate,400.48200000000014,4.300900000000003,6,1,c1ccc(-c2oc3ncnc(NCCN4CCOCC4)c3c2-c2ccccc2)cc1,1766.0,c1ccc(-c2oc3ncnc(NCCN4CCOCC4)c3c2-c2ccccc2)cc1,5.753009300758451,CHEMBL1173522
Active,381.4390000000001,4.934500000000003,5,2,c1ccc(-c2oc3ncnc(NCCc4c[nH]cn4)c3c2-c2ccccc2)cc1,296.0,c1ccc(-c2oc3ncnc(NCCc4c[nH]cn4)c3c2-c2ccccc2)cc1,6.528708288941061,CHEMBL1173585
Active,387.43900000000014,4.9219000000000035,6,1,CCOC(=O)CCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,796.0,CCOC(=O)CCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,6.099086932262331,CHEMBL1173586
Active,406.48900000000015,5.793600000000004,5,2,Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,640.0,Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,6.1938200260161125,CHEMBL1173151
Active,345.4020000000001,4.349500000000003,5,2,C[C@@H](CO)Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,792.0,C[C@@H](CO)Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,6.101274818410507,CHEMBL1173152
Active,375.4280000000001,3.9776000000000025,6,2,OCCOCCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,760.0,OCCOCCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,6.119186407719209,CHEMBL1172831
Active,392.4620000000001,5.606400000000004,5,1,c1ccc(-c2oc3ncnc(NCCc4ccccn4)c3c2-c2ccccc2)cc1,535.0,c1ccc(-c2oc3ncnc(NCCc4ccccn4)c3c2-c2ccccc2)cc1,6.2716462179787715,CHEMBL1172832
Active,429.47600000000017,4.870300000000004,7,1,COC1C=CC(CNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)(OC)O1,827.0,COC1C=CC(CNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)(OC)O1,6.082494490447453,CHEMBL1173544
Active,384.4830000000001,4.743400000000005,5,1,CC1CN(c2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)CC(C)N1,334.0,CC1CN(c2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)CC(C)N1,6.476253533188435,CHEMBL1173545
Active,407.4730000000001,5.917000000000004,5,2,Oc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,640.0,Oc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,6.1938200260161125,CHEMBL1173116
Active,345.4020000000001,4.349500000000003,5,2,C[C@@H](O)CNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,973.0,C[C@@H](O)CNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,6.011887159731648,CHEMBL1172716
Active,392.46200000000016,5.751100000000004,5,2,Nc1ccc(CNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,945.0,Nc1ccc(CNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,6.024568191490737,CHEMBL1172780
Active,525.6120000000002,7.855400000000006,5,3,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,43.0,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,7.366531544420414,CHEMBL1173731
Active,510.59700000000015,7.463700000000006,5,2,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1)c1ccccc1,304.0,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1)c1ccccc1,6.517126416391246,CHEMBL1173801
Intermediate,546.6520000000003,7.012200000000005,6,2,O=S(=O)(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1)c1ccccc1,5831.0,O=S(=O)(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1)c1ccccc1,5.234256958578955,CHEMBL1173465
Inactive,434.4990000000001,5.997500000000004,5,2,O=C(CCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)Nc1ccccc1,10000.0,O=C(CCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)Nc1ccccc1,5.0,CHEMBL1173178
Active,432.4360000000002,4.166620000000002,4,5,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C(=O)O)c2C)cc1,2.09,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C(=O)O)c2C)cc1,8.679853713888946,CHEMBL1173411
Active,517.6380000000003,3.1559,9,4,CCCCN(C)c1nc(NCCc2ccccc2OC)nc(NC(Cc2c[nH]c3ncccc23)C(N)=O)n1,3.8,CCCCN(C)c1nc(NCCc2ccccc2OC)nc(NC(Cc2c[nH]c3ncccc23)C(N)=O)n1,8.42021640338319,CHEMBL1213108
