molecule_chembl_id,canonical_smiles,standard_value,SMILES_desalt,STATUS
CHEMBL3237177,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)n2)cc1,573.0,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)n2)cc1,Active
CHEMBL3237178,COC(=O)c1ccc(Nc2nc(NCCN3CCCCC3)cc(Nc3cc(C)[nH]n3)n2)cc1,228.0,COC(=O)c1ccc(Nc2nc(NCCN3CCCCC3)cc(Nc3cc(C)[nH]n3)n2)cc1,Active
CHEMBL3237179,COC(=O)c1ccc(Nc2nc(NCCN3CCOCC3)cc(Nc3cc(C)[nH]n3)n2)cc1,72.0,COC(=O)c1ccc(Nc2nc(NCCN3CCOCC3)cc(Nc3cc(C)[nH]n3)n2)cc1,Active
CHEMBL3237180,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(C(=O)O)cc3)n2)n[nH]1,32.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(C(=O)O)cc3)n2)n[nH]1,Active
CHEMBL3237181,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(C(=O)OC(C)C)cc3)n2)n[nH]1,22.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(C(=O)OC(C)C)cc3)n2)n[nH]1,Active
CHEMBL3237182,CNC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,101.0,CNC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,Active
CHEMBL3237183,COc1ccccc1Nc1nc(Nc2cc(C)[nH]n2)cc(N2CCN(C)CC2)n1,200.0,COc1ccccc1Nc1nc(Nc2cc(C)[nH]n2)cc(N2CCN(C)CC2)n1,Active
CHEMBL3237184,COc1cccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c1,22.0,COc1cccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c1,Active
CHEMBL3237185,COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,34.0,COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,Active
CHEMBL3237186,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccccc3Cl)n2)n[nH]1,147.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccccc3Cl)n2)n[nH]1,Active
CHEMBL3237187,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc(Cl)c3)n2)n[nH]1,10.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc(Cl)c3)n2)n[nH]1,Active
CHEMBL3237188,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)cc3)n2)n[nH]1,13.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)cc3)n2)n[nH]1,Active
CHEMBL3237189,CC(=O)Nc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,118.0,CC(=O)Nc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,Active
CHEMBL3237190,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(N4CCOCC4)cc3)n2)n[nH]1,112.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(N4CCOCC4)cc3)n2)n[nH]1,Active
CHEMBL3237163,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(N4CC(=O)N(C5CC5)CC4=O)cc3)n2)n[nH]1,549.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(N4CC(=O)N(C5CC5)CC4=O)cc3)n2)n[nH]1,Active
CHEMBL3237164,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,12.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,Active
CHEMBL3237165,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc([N+](=O)[O-])c3)n2)n[nH]1,16.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc([N+](=O)[O-])c3)n2)n[nH]1,Active
CHEMBL3237166,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(C#N)cc3)n2)n[nH]1,8.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(C#N)cc3)n2)n[nH]1,Active
CHEMBL3237167,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(S(N)(=O)=O)cc3)n2)n[nH]1,5.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(S(N)(=O)=O)cc3)n2)n[nH]1,Active
CHEMBL3237168,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,11.0,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,Active
CHEMBL3237169,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1Cl,7.7,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1Cl,Active
CHEMBL3237170,COC(=O)c1ccc(CNc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,127.0,COC(=O)c1ccc(CNc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,Active
CHEMBL3237171,COC(=O)c1ccc(CNc2nc(Nc3cc(C)[nH]n3)cc(N3CCOCC3)n2)cc1,97.0,COC(=O)c1ccc(CNc2nc(Nc3cc(C)[nH]n3)cc(N3CCOCC3)n2)cc1,Active
CHEMBL3330132,O=c1[nH]c2sccc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,790.81,O=c1[nH]c2sccc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,Active
CHEMBL3330133,O=c1[nH]c2sccc2c(N[C@H]2CCCNC2)c1-c1nc2ccccc2[nH]1,495.14,O=c1[nH]c2sccc2c(N[C@H]2CCCNC2)c1-c1nc2ccccc2[nH]1,Active
CHEMBL3330136,O=c1[nH]c2sccc2c(NC2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,10000.0,O=c1[nH]c2sccc2c(NC2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,Inactive
CHEMBL3330148,O=c1[nH]c2sc(Cl)cc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,1051.51,O=c1[nH]c2sc(Cl)cc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,Intermediate
CHEMBL3330229,O=c1[nH]c2sc(Cl)cc2c(NC2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,10000.0,O=c1[nH]c2sc(Cl)cc2c(NC2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,Inactive
CHEMBL3330230,O=c1[nH]c2sc(Br)cc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,1591.65,O=c1[nH]c2sc(Br)cc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,Intermediate
CHEMBL3330232,COc1ccc2[nH]c(-c3c(N[C@H]4CCCNC4)c4cc(Cl)sc4[nH]c3=O)nc2c1,328.2,COc1ccc2[nH]c(-c3c(N[C@H]4CCCNC4)c4cc(Cl)sc4[nH]c3=O)nc2c1,Active
CHEMBL3330233,COc1ccc2[nH]c(-c3c(NC4CN5CCC4CC5)c4cc(Cl)sc4[nH]c3=O)nc2c1,1400.34,COc1ccc2[nH]c(-c3c(NC4CN5CCC4CC5)c4cc(Cl)sc4[nH]c3=O)nc2c1,Intermediate
CHEMBL3330236,O=c1[nH]c2ccsc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,201.86,O=c1[nH]c2ccsc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,Active
CHEMBL3322565,COc1ccc(NC(=O)CC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)O)c2C)cc1,203.0,COc1ccc(NC(=O)CC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)O)c2C)cc1,Active
CHEMBL3322563,O=C(CC(=O)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1)Nc1ccc(F)cc1,551.9,O=C(CC(=O)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1)Nc1ccc(F)cc1,Active
CHEMBL3343308,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1,212.0,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1,Active
CHEMBL3343309,CN1CCN(CCCOc2ccc3c(Nc4ccc(NC(=O)NCc5ccccc5)cc4)ncnc3c2)CC1,195.0,CN1CCN(CCCOc2ccc3c(Nc4ccc(NC(=O)NCc5ccccc5)cc4)ncnc3c2)CC1,Active
CHEMBL3343310,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)cc1,78.0,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)cc1,Active
CHEMBL3343311,CC1CCCCN1CCCOc1ccc2c(Nc3ccc(NC(=O)NCc4ccccc4)cc3)ncnc2c1,61.0,CC1CCCCN1CCCOc1ccc2c(Nc3ccc(NC(=O)NCc4ccccc4)cc3)ncnc2c1,Active
CHEMBL3343312,CC1CCN(CCCOc2ccc3c(Nc4ccc(NC(=O)NCc5ccccc5)cc4)ncnc3c2)CC1,219.0,CC1CCN(CCCOc2ccc3c(Nc4ccc(NC(=O)NCc5ccccc5)cc4)ncnc3c2)CC1,Active
CHEMBL3706674,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCCC4)ccc23)cc1,143.0,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCCC4)ccc23)cc1,Active
CHEMBL3706673,CCN(CC)CCCOc1ccc2c(Nc3ccc(NC(=O)NCc4ccccc4)cc3)ncnc2c1,128.0,CCN(CC)CCCOc1ccc2c(Nc3ccc(NC(=O)NCc4ccccc4)cc3)ncnc2c1,Active
CHEMBL3706675,CCN(CCO)CCCOc1ccc2c(Nc3ccc(NC(=O)NCc4ccccc4)cc3)ncnc2c1,468.0,CCN(CCO)CCCOc1ccc2c(Nc3ccc(NC(=O)NCc4ccccc4)cc3)ncnc2c1,Active
CHEMBL3706676,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCN(CCO)CC4)ccc23)cc1,496.0,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCN(CCO)CC4)ccc23)cc1,Active
CHEMBL3706677,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCC(CO)CC4)ccc23)cc1,564.0,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCC(CO)CC4)ccc23)cc1,Active
CHEMBL3706678,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1)NC1CCCCC1,193.0,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1)NC1CCCCC1,Active
CHEMBL3706679,CN1CCN(CCCOc2ccc3c(Nc4ccc(NC(=O)NC5CCCCC5)cc4)ncnc3c2)CC1,202.0,CN1CCN(CCCOc2ccc3c(Nc4ccc(NC(=O)NC5CCCCC5)cc4)ncnc3c2)CC1,Active
CHEMBL3706680,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)cc1)NC1CCCCC1,103.0,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)cc1)NC1CCCCC1,Active
CHEMBL3706681,CC1CCCCN1CCCOc1ccc2c(Nc3ccc(NC(=O)NC4CCCCC4)cc3)ncnc2c1,82.0,CC1CCCCN1CCCOc1ccc2c(Nc3ccc(NC(=O)NC4CCCCC4)cc3)ncnc2c1,Active
CHEMBL3706682,CC1CCN(CCCOc2ccc3c(Nc4ccc(NC(=O)NC5CCCCC5)cc4)ncnc3c2)CC1,157.0,CC1CCN(CCCOc2ccc3c(Nc4ccc(NC(=O)NC5CCCCC5)cc4)ncnc3c2)CC1,Active
CHEMBL3706683,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCCC4)ccc23)cc1)NC1CCCCC1,115.0,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCCC4)ccc23)cc1)NC1CCCCC1,Active
CHEMBL3706684,CCN(CC)CCCOc1ccc2c(Nc3ccc(NC(=O)NC4CCCCC4)cc3)ncnc2c1,123.0,CCN(CC)CCCOc1ccc2c(Nc3ccc(NC(=O)NC4CCCCC4)cc3)ncnc2c1,Active
CHEMBL3706685,CCN(CCO)CCCOc1ccc2c(Nc3ccc(NC(=O)NC4CCCCC4)cc3)ncnc2c1,312.0,CCN(CCO)CCCOc1ccc2c(Nc3ccc(NC(=O)NC4CCCCC4)cc3)ncnc2c1,Active
CHEMBL3706686,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCN(CCO)CC4)ccc23)cc1)NC1CCCCC1,436.0,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCN(CCO)CC4)ccc23)cc1)NC1CCCCC1,Active
CHEMBL3706687,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCC(CO)CC4)ccc23)cc1)NC1CCCCC1,796.0,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCC(CO)CC4)ccc23)cc1)NC1CCCCC1,Active
CHEMBL3393497,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Oc2nc3ccccc3[nH]2)c1,17.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Oc2nc3ccccc3[nH]2)c1,Active
CHEMBL3393496,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccnc(Sc2nc3ccccc3[nH]2)c1,5200.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccnc(Sc2nc3ccccc3[nH]2)c1,Intermediate
CHEMBL3393495,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)n1,31.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)n1,Active
CHEMBL3393494,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,70.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,Active
CHEMBL3393065,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cc(Sc2nc3ccccc3[nH]2)cs1,11.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cc(Sc2nc3ccccc3[nH]2)cs1,Active
CHEMBL3393493,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cnc(Sc2nc3ccccc3[nH]2)s1,10000.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cnc(Sc2nc3ccccc3[nH]2)s1,Inactive
CHEMBL3393492,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)s1,2300.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)s1,Intermediate
CHEMBL3393491,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(Cc3ccccc3)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,11.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(Cc3ccccc3)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,Active
CHEMBL3393490,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)OC(C)(C)C)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,6.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)OC(C)(C)C)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,Active
CHEMBL3393489,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,17.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,Active
CHEMBL3393488,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3c(F)cccc3[nH]2)o1,21.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3c(F)cccc3[nH]2)o1,Active
CHEMBL3393487,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3cccc(Cl)c3[nH]2)o1,22.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3cccc(Cl)c3[nH]2)o1,Active
CHEMBL3393486,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)CN)C1)[C@H]2c1ccc(Sc2nc3c(F)cccc3[nH]2)o1.Cl,15.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)CN)C1)[C@H]2c1ccc(Sc2nc3c(F)cccc3[nH]2)o1,Active
CHEMBL3393485,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)CN)C1)[C@H]2c1ccc(Sc2nc3ccccc3[nH]2)o1.Cl,20.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)CN)C1)[C@H]2c1ccc(Sc2nc3ccccc3[nH]2)o1,Active
CHEMBL3393484,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(CC)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,8.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(CC)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,Active
CHEMBL3393483,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(N)cccc3[nH]2)o1,60.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(N)cccc3[nH]2)o1,Active
CHEMBL3393482,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(O)cccc3[nH]2)o1,25.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(O)cccc3[nH]2)o1,Active
CHEMBL3393481,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccnc3[nH]2)o1,31.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccnc3[nH]2)o1,Active
CHEMBL3393480,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(Cl)ccc3[nH]2)o1,34.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(Cl)ccc3[nH]2)o1,Active
CHEMBL3393479,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(Cl)c3[nH]2)o1,4.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(Cl)c3[nH]2)o1,Active
CHEMBL3393478,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(F)c(F)c(F)cc3[nH]2)o1,22.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(F)c(F)c(F)cc3[nH]2)o1,Active
CHEMBL3393477,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccc(F)c(F)c3[nH]2)o1,10.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccc(F)c(F)c3[nH]2)o1,Active
CHEMBL3393476,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(F)c(F)cc3[nH]2)o1,22.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(F)c(F)cc3[nH]2)o1,Active
CHEMBL3393475,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(F)cc(F)cc3[nH]2)o1,8.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(F)cc(F)cc3[nH]2)o1,Active
CHEMBL3393474,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(F)c3[nH]2)o1,4.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(F)c3[nH]2)o1,Active
CHEMBL3393473,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(F)ccc3[nH]2)o1,15.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(F)ccc3[nH]2)o1,Active
CHEMBL3393472,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1.Cl.O,3.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,Active
CHEMBL3393471,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]c(C(=O)O)c1N2,75.0,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]c(C(=O)O)c1N2,Active
CHEMBL3393470,COC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,2.0,COC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,Active
CHEMBL3393469,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,9.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,Active
CHEMBL3393468,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]cc1N2,377.0,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]cc1N2,Active
CHEMBL3393467,COC(=O)c1csc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,11.0,COC(=O)c1csc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,Active
CHEMBL3393466,Nc1nc(O)c2c(n1)NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,10000.0,Nc1nc(O)c2c(n1)NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,Inactive
CHEMBL3393465,NC(=O)c1[nH]nc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,2344.0,NC(=O)c1[nH]nc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,Intermediate
CHEMBL3393464,CCOC(=O)c1[nH]nc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,706.0,CCOC(=O)c1[nH]nc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,Active
CHEMBL3393463,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1n[nH]cc1N2,10000.0,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1n[nH]cc1N2,Inactive
CHEMBL3393462,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1cn[nH]c1N2,18.0,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1cn[nH]c1N2,Active
CHEMBL3393461,O=C1CNCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]nc1N2,100.0,O=C1CNCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]nc1N2,Active
CHEMBL3393460,O=C1CNCC2=C1C(c1cccc(Oc3ccc(Cl)c(Cl)c3)c1)c1c[nH]nc1N2,600.0,O=C1CNCC2=C1C(c1cccc(Oc3ccc(Cl)c(Cl)c3)c1)c1c[nH]nc1N2,Active
CHEMBL3393459,COc1ccc(Oc2cccc(C3C4=C(CNCC4=O)Nc4n[nH]cc43)c2)cc1,6288.0,COc1ccc(Oc2cccc(C3C4=C(CNCC4=O)Nc4n[nH]cc43)c2)cc1,Intermediate
CHEMBL3393458,O=C1CNCC2=C1C(c1cccc(Oc3ccc(Cl)cc3)c1)c1c[nH]nc1N2,2739.0,O=C1CNCC2=C1C(c1cccc(Oc3ccc(Cl)cc3)c1)c1c[nH]nc1N2,Intermediate
CHEMBL3393457,O=C1CNCC2=C1C(c1cccc(Oc3ccccc3)c1)c1c[nH]nc1N2,5082.0,O=C1CNCC2=C1C(c1cccc(Oc3ccccc3)c1)c1c[nH]nc1N2,Intermediate
CHEMBL3393456,O=C1CNCC2=C1C(c1cccc(Oc3cc(Cl)cc(Cl)c3)c1)c1c[nH]nc1N2,300.0,O=C1CNCC2=C1C(c1cccc(Oc3cc(Cl)cc(Cl)c3)c1)c1c[nH]nc1N2,Active
CHEMBL3393455,O=C1CNCC2=C1C(c1ccccc1F)c1c[nH]nc1N2,9800.0,O=C1CNCC2=C1C(c1ccccc1F)c1c[nH]nc1N2,Intermediate
CHEMBL3408947,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@@H](C)O[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2,140.0,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@@H](C)O[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2,Active
CHEMBL3422092,O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,1300.0,O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,Intermediate
